country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,lvl_gdp,GDP_for_group
Saint Vincent and Grenadines,2014,female,5-14 years,0,9144,0.0,Saint Vincent and Grenadines2014,0.72,"725,185,185",7203,Generation Z,0.0,65864232
Saint Vincent and Grenadines,2014,female,55-74 years,0,6689,0.0,Saint Vincent and Grenadines2014,0.72,"725,185,185",7203,Boomers,0.0,48180867
Saint Vincent and Grenadines,2014,female,75+ years,0,1991,0.0,Saint Vincent and Grenadines2014,0.72,"725,185,185",7203,Silent,0.0,14341173
Saint Vincent and Grenadines,2014,male,15-24 years,0,9888,0.0,Saint Vincent and Grenadines2014,0.72,"725,185,185",7203,Millenials,0.0,71223264
Saint Vincent and Grenadines,2014,male,35-54 years,0,14629,0.0,Saint Vincent and Grenadines2014,0.72,"725,185,185",7203,Generation X,0.0,105372687
Saint Vincent and Grenadines,2014,male,5-14 years,0,9346,0.0,Saint Vincent and Grenadines2014,0.72,"725,185,185",7203,Generation Z,0.0,67319238
Saint Vincent and Grenadines,2014,male,55-74 years,0,6680,0.0,Saint Vincent and Grenadines2014,0.72,"725,185,185",7203,Boomers,0.0,48116040
Saint Vincent and Grenadines,2015,female,5-14 years,1,9071,11.02,Saint Vincent and Grenadines2015,,"756,666,667",7496,Generation Z,0.0,67996216
Saint Vincent and Grenadines,2015,male,15-24 years,1,9783,10.22,Saint Vincent and Grenadines2015,,"756,666,667",7496,Millenials,0.0,73333368
Saint Vincent and Grenadines,2015,male,35-54 years,1,14619,6.84,Saint Vincent and Grenadines2015,,"756,666,667",7496,Generation X,0.0,109584024
Saint Vincent and Grenadines,2015,female,15-24 years,0,9515,0.0,Saint Vincent and Grenadines2015,,"756,666,667",7496,Millenials,0.0,71324440
Saint Vincent and Grenadines,2015,female,25-34 years,0,8622,0.0,Saint Vincent and Grenadines2015,,"756,666,667",7496,Millenials,0.0,64630512
Saint Vincent and Grenadines,2015,female,35-54 years,0,13809,0.0,Saint Vincent and Grenadines2015,,"756,666,667",7496,Generation X,0.0,103512264
Saint Vincent and Grenadines,2015,female,55-74 years,0,6999,0.0,Saint Vincent and Grenadines2015,,"756,666,667",7496,Boomers,0.0,52464504
Saint Vincent and Grenadines,2015,female,75+ years,0,2012,0.0,Saint Vincent and Grenadines2015,,"756,666,667",7496,Silent,0.0,15081952
Saint Vincent and Grenadines,2015,male,25-34 years,0,8762,0.0,Saint Vincent and Grenadines2015,,"756,666,667",7496,Millenials,0.0,65679952
Saint Vincent and Grenadines,2015,male,5-14 years,0,9266,0.0,Saint Vincent and Grenadines2015,,"756,666,667",7496,Generation Z,0.0,69457936
Saint Vincent and Grenadines,2015,male,55-74 years,0,7031,0.0,Saint Vincent and Grenadines2015,,"756,666,667",7496,Boomers,0.0,52704376
Saint Vincent and Grenadines,2015,male,75+ years,0,1459,0.0,Saint Vincent and Grenadines2015,,"756,666,667",7496,Silent,0.0,10936664
San Marino,1999,male,55-74 years,1,2542,39.34,San Marino1999,,"1,215,640,315",48255,Silent,1.0,122664210
San Marino,1999,male,35-54 years,1,3998,25.01,San Marino1999,,"1,215,640,315",48255,Boomers,1.0,192923490
San Marino,1999,female,15-24 years,0,1453,0.0,San Marino1999,,"1,215,640,315",48255,Generation X,1.0,70114515
San Marino,1999,female,25-34 years,0,2329,0.0,San Marino1999,,"1,215,640,315",48255,Generation X,1.0,112385895
San Marino,1999,female,35-54 years,0,4051,0.0,San Marino1999,,"1,215,640,315",48255,Boomers,1.0,195481005
San Marino,1999,female,5-14 years,0,1227,0.0,San Marino1999,,"1,215,640,315",48255,Millenials,1.0,59208885
San Marino,1999,female,55-74 years,0,2738,0.0,San Marino1999,,"1,215,640,315",48255,Silent,1.0,132122190
San Marino,1999,female,75+ years,0,1147,0.0,San Marino1999,,"1,215,640,315",48255,G.I. Generation,1.0,55348485
San Marino,1999,male,15-24 years,0,1539,0.0,San Marino1999,,"1,215,640,315",48255,Generation X,1.0,74264445
San Marino,1999,male,25-34 years,0,2138,0.0,San Marino1999,,"1,215,640,315",48255,Generation X,1.0,103169190
San Marino,1999,male,5-14 years,0,1309,0.0,San Marino1999,,"1,215,640,315",48255,Millenials,1.0,63165795
San Marino,1999,male,75+ years,0,721,0.0,San Marino1999,,"1,215,640,315",48255,G.I. Generation,1.0,34791855
San Marino,2000,male,25-34 years,1,2116,47.26,San Marino2000,,"1,101,897,918",43435,Generation X,1.0,91908460
San Marino,2000,female,15-24 years,0,1435,0.0,San Marino2000,,"1,101,897,918",43435,Generation X,1.0,62329225
San Marino,2000,female,25-34 years,0,2238,0.0,San Marino2000,,"1,101,897,918",43435,Generation X,1.0,97207530
San Marino,2000,female,35-54 years,0,4192,0.0,San Marino2000,,"1,101,897,918",43435,Boomers,1.0,182079520
San Marino,2000,female,5-14 years,0,1225,0.0,San Marino2000,,"1,101,897,918",43435,Millenials,1.0,53207875
San Marino,2000,female,55-74 years,0,2776,0.0,San Marino2000,,"1,101,897,918",43435,Silent,1.0,120575560
San Marino,2000,female,75+ years,0,1194,0.0,San Marino2000,,"1,101,897,918",43435,G.I. Generation,1.0,51861390
San Marino,2000,male,15-24 years,0,1412,0.0,San Marino2000,,"1,101,897,918",43435,Generation X,1.0,61330220
San Marino,2000,male,35-54 years,0,4117,0.0,San Marino2000,,"1,101,897,918",43435,Boomers,1.0,178821895
San Marino,2000,male,5-14 years,0,1321,0.0,San Marino2000,,"1,101,897,918",43435,Millenials,1.0,57377635
San Marino,2000,male,55-74 years,0,2590,0.0,San Marino2000,,"1,101,897,918",43435,Silent,1.0,112496650
San Marino,2000,male,75+ years,0,753,0.0,San Marino2000,,"1,101,897,918",43435,G.I. Generation,1.0,32706555
San Marino,2005,male,55-74 years,1,2940,34.01,San Marino2005,,"1,958,711,603",69301,Silent,1.0,203744940
San Marino,2005,female,15-24 years,0,1325,0.0,San Marino2005,,"1,958,711,603",69301,Millenials,1.0,91823825
San Marino,2005,female,25-34 years,0,2339,0.0,San Marino2005,,"1,958,711,603",69301,Generation X,1.0,162095039
San Marino,2005,female,35-54 years,0,4856,0.0,San Marino2005,,"1,958,711,603",69301,Boomers,1.0,336525656
San Marino,2005,female,5-14 years,0,1414,0.0,San Marino2005,,"1,958,711,603",69301,Millenials,1.0,97991614
San Marino,2005,female,55-74 years,0,3105,0.0,San Marino2005,,"1,958,711,603",69301,Silent,1.0,215179605
San Marino,2005,female,75+ years,0,1423,0.0,San Marino2005,,"1,958,711,603",69301,Silent,1.0,98615323
San Marino,2005,male,15-24 years,0,1440,0.0,San Marino2005,,"1,958,711,603",69301,Millenials,1.0,99793440
San Marino,2005,male,25-34 years,0,2176,0.0,San Marino2005,,"1,958,711,603",69301,Generation X,1.0,150798976
San Marino,2005,male,35-54 years,0,4793,0.0,San Marino2005,,"1,958,711,603",69301,Boomers,1.0,332159693
San Marino,2005,male,5-14 years,0,1545,0.0,San Marino2005,,"1,958,711,603",69301,Millenials,1.0,107070045
San Marino,2005,male,75+ years,0,908,0.0,San Marino2005,,"1,958,711,603",69301,Silent,1.0,62925308
Serbia,1998,male,75+ years,147,123440,119.09,Serbia1998,,"18,284,194,680",2547,G.I. Generation,0.0,314401680
Serbia,1998,male,55-74 years,382,817210,46.74,Serbia1998,,"18,284,194,680",2547,Silent,0.0,2081433870
Serbia,1998,female,75+ years,70,200874,34.85,Serbia1998,,"18,284,194,680",2547,G.I. Generation,0.0,511626078
Serbia,1998,male,35-54 years,308,1082941,28.44,Serbia1998,,"18,284,194,680",2547,Boomers,0.0,2758250727
Serbia,1998,male,25-34 years,107,480472,22.27,Serbia1998,,"18,284,194,680",2547,Generation X,0.0,1223762184
Serbia,1998,female,55-74 years,197,969361,20.32,Serbia1998,,"18,284,194,680",2547,Silent,0.0,2468962467
Serbia,1998,male,15-24 years,68,521985,13.03,Serbia1998,,"18,284,194,680",2547,Generation X,0.0,1329495795
Serbia,1998,female,35-54 years,130,1097115,11.85,Serbia1998,,"18,284,194,680",2547,Boomers,0.0,2794351905
Serbia,1998,female,25-34 years,26,481780,5.4,Serbia1998,,"18,284,194,680",2547,Generation X,0.0,1227093660
Serbia,1998,female,15-24 years,21,502071,4.18,Serbia1998,,"18,284,194,680",2547,Generation X,0.0,1278774837
Serbia,1998,male,5-14 years,3,460897,0.65,Serbia1998,,"18,284,194,680",2547,Millenials,0.0,1173904659
Serbia,1998,female,5-14 years,1,440856,0.23,Serbia1998,,"18,284,194,680",2547,Millenials,0.0,1122860232
Serbia,1999,male,75+ years,168,129749,129.48,Serbia1999,,"18,409,364,147",2570,G.I. Generation,0.0,333454930
Serbia,1999,female,75+ years,119,213084,55.85,Serbia1999,,"18,409,364,147",2570,G.I. Generation,0.0,547625880
Serbia,1999,male,55-74 years,413,804692,51.32,Serbia1999,,"18,409,364,147",2570,Silent,0.0,2068058440
Serbia,1999,male,35-54 years,340,1085251,31.33,Serbia1999,,"18,409,364,147",2570,Boomers,0.0,2789095070
Serbia,1999,female,55-74 years,201,953953,21.07,Serbia1999,,"18,409,364,147",2570,Silent,0.0,2451659210
Serbia,1999,male,25-34 years,82,480354,17.07,Serbia1999,,"18,409,364,147",2570,Generation X,0.0,1234509780
Serbia,1999,male,15-24 years,85,522386,16.27,Serbia1999,,"18,409,364,147",2570,Generation X,0.0,1342532020
Serbia,1999,female,35-54 years,97,1102441,8.8,Serbia1999,,"18,409,364,147",2570,Boomers,0.0,2833273370
Serbia,1999,female,25-34 years,31,482265,6.43,Serbia1999,,"18,409,364,147",2570,Generation X,0.0,1239421050
Serbia,1999,female,15-24 years,29,503117,5.76,Serbia1999,,"18,409,364,147",2570,Generation X,0.0,1293010690
Serbia,1999,female,5-14 years,3,432529,0.69,Serbia1999,,"18,409,364,147",2570,Millenials,0.0,1111599530
Serbia,1999,male,5-14 years,3,453010,0.66,Serbia1999,,"18,409,364,147",2570,Millenials,0.0,1164235700
Serbia,2000,male,75+ years,162,135980,119.14,Serbia2000,0.71,"6,540,247,190",915,G.I. Generation,0.0,124421700
Serbia,2000,male,55-74 years,417,788999,52.85,Serbia2000,0.71,"6,540,247,190",915,Silent,0.0,721934085
Serbia,2000,female,75+ years,97,224751,43.16,Serbia2000,0.71,"6,540,247,190",915,G.I. Generation,0.0,205647165
Serbia,2000,male,35-54 years,304,1091897,27.84,Serbia2000,0.71,"6,540,247,190",915,Boomers,0.0,999085755
Serbia,2000,female,55-74 years,228,934771,24.39,Serbia2000,0.71,"6,540,247,190",915,Silent,0.0,855315465
Serbia,2000,male,25-34 years,98,482971,20.29,Serbia2000,0.71,"6,540,247,190",915,Generation X,0.0,441918465
Serbia,2000,male,15-24 years,83,521679,15.91,Serbia2000,0.71,"6,540,247,190",915,Generation X,0.0,477336285
Serbia,2000,female,35-54 years,97,1110851,8.73,Serbia2000,0.71,"6,540,247,190",915,Boomers,0.0,1016428665
Serbia,2000,female,25-34 years,31,484418,6.4,Serbia2000,0.71,"6,540,247,190",915,Generation X,0.0,443242470
Serbia,2000,female,15-24 years,17,502157,3.39,Serbia2000,0.71,"6,540,247,190",915,Generation X,0.0,459473655
Serbia,2000,male,5-14 years,5,445855,1.12,Serbia2000,0.71,"6,540,247,190",915,Millenials,0.0,407957325
Serbia,2000,female,5-14 years,4,424811,0.94,Serbia2000,0.71,"6,540,247,190",915,Millenials,0.0,388702065
Serbia,2001,male,75+ years,163,143189,113.84,Serbia2001,,"12,267,175,481",1718,Silent,0.0,245998702
Serbia,2001,male,55-74 years,366,776659,47.12,Serbia2001,,"12,267,175,481",1718,Silent,0.0,1334300162
Serbia,2001,female,75+ years,85,237291,35.82,Serbia2001,,"12,267,175,481",1718,Silent,0.0,407665938
Serbia,2001,male,35-54 years,329,1097381,29.98,Serbia2001,,"12,267,175,481",1718,Boomers,0.0,1885300558
Serbia,2001,male,25-34 years,92,487989,18.85,Serbia2001,,"12,267,175,481",1718,Generation X,0.0,838365102
Serbia,2001,female,55-74 years,173,918529,18.83,Serbia2001,,"12,267,175,481",1718,Silent,0.0,1578032822
Serbia,2001,male,15-24 years,71,519061,13.68,Serbia2001,,"12,267,175,481",1718,Millenials,0.0,891746798
Serbia,2001,female,35-54 years,126,1117999,11.27,Serbia2001,,"12,267,175,481",1718,Boomers,0.0,1920722282
Serbia,2001,female,25-34 years,21,488261,4.3,Serbia2001,,"12,267,175,481",1718,Generation X,0.0,838832398
Serbia,2001,female,15-24 years,12,498990,2.4,Serbia2001,,"12,267,175,481",1718,Millenials,0.0,857264820
Serbia,2001,male,5-14 years,4,439347,0.91,Serbia2001,,"12,267,175,481",1718,Millenials,0.0,754798146
Serbia,2001,female,5-14 years,0,417714,0.0,Serbia2001,,"12,267,175,481",1718,Millenials,0.0,717632652
Serbia,2002,male,75+ years,165,151768,108.72,Serbia2002,,"16,116,843,146",2258,Silent,0.0,342692144
Serbia,2002,male,55-74 years,410,772635,53.07,Serbia2002,,"16,116,843,146",2258,Silent,0.0,1744609830
Serbia,2002,female,75+ years,96,250502,38.32,Serbia2002,,"16,116,843,146",2258,Silent,0.0,565633516
Serbia,2002,male,35-54 years,309,1094978,28.22,Serbia2002,,"16,116,843,146",2258,Boomers,0.0,2472460324
Serbia,2002,male,25-34 years,94,494298,19.02,Serbia2002,,"16,116,843,146",2258,Generation X,0.0,1116124884
Serbia,2002,female,55-74 years,169,910921,18.55,Serbia2002,,"16,116,843,146",2258,Silent,0.0,2056859618
Serbia,2002,male,15-24 years,69,516180,13.37,Serbia2002,,"16,116,843,146",2258,Millenials,0.0,1165534440
Serbia,2002,female,35-54 years,94,1116564,8.42,Serbia2002,,"16,116,843,146",2258,Boomers,0.0,2521201512
Serbia,2002,female,25-34 years,23,492285,4.67,Serbia2002,,"16,116,843,146",2258,Generation X,0.0,1111579530
Serbia,2002,female,15-24 years,13,495315,2.62,Serbia2002,,"16,116,843,146",2258,Millenials,0.0,1118421270
Serbia,2002,male,5-14 years,4,432109,0.93,Serbia2002,,"16,116,843,146",2258,Millenials,0.0,975702122
Serbia,2002,female,5-14 years,0,410558,0.0,Serbia2002,,"16,116,843,146",2258,Millenials,0.0,927039964
Serbia,2003,male,75+ years,158,160745,98.29,Serbia2003,,"21,188,704,081",2979,Silent,0.0,478859355
Serbia,2003,male,55-74 years,344,770873,44.62,Serbia2003,,"21,188,704,081",2979,Silent,0.0,2296430667
Serbia,2003,female,75+ years,85,262606,32.37,Serbia2003,,"21,188,704,081",2979,Silent,0.0,782303274
Serbia,2003,male,35-54 years,342,1083446,31.57,Serbia2003,,"21,188,704,081",2979,Boomers,0.0,3227585634
Serbia,2003,male,25-34 years,89,499406,17.82,Serbia2003,,"21,188,704,081",2979,Generation X,0.0,1487730474
Serbia,2003,female,55-74 years,155,907413,17.08,Serbia2003,,"21,188,704,081",2979,Silent,0.0,2703183327
Serbia,2003,male,15-24 years,64,511900,12.5,Serbia2003,,"21,188,704,081",2979,Millenials,0.0,1524950100
Serbia,2003,female,35-54 years,103,1106280,9.31,Serbia2003,,"21,188,704,081",2979,Boomers,0.0,3295608120
Serbia,2003,female,25-34 years,22,494582,4.45,Serbia2003,,"21,188,704,081",2979,Generation X,0.0,1473359778
Serbia,2003,female,15-24 years,16,490226,3.26,Serbia2003,,"21,188,704,081",2979,Millenials,0.0,1460383254
Serbia,2003,female,5-14 years,0,402011,0.0,Serbia2003,,"21,188,704,081",2979,Millenials,0.0,1197590769
Serbia,2003,male,5-14 years,0,422487,0.0,Serbia2003,,"21,188,704,081",2979,Millenials,0.0,1258588773
Serbia,2004,male,75+ years,176,170536,103.2,Serbia2004,,"24,861,483,281",3508,Silent,0.0,598240288
Serbia,2004,male,55-74 years,376,770962,48.77,Serbia2004,,"24,861,483,281",3508,Silent,0.0,2704534696
Serbia,2004,male,35-54 years,296,1069970,27.66,Serbia2004,,"24,861,483,281",3508,Boomers,0.0,3753454760
Serbia,2004,female,75+ years,64,274458,23.32,Serbia2004,,"24,861,483,281",3508,Silent,0.0,962798664
Serbia,2004,female,55-74 years,158,906656,17.43,Serbia2004,,"24,861,483,281",3508,Silent,0.0,3180549248
Serbia,2004,male,25-34 years,74,504902,14.66,Serbia2004,,"24,861,483,281",3508,Generation X,0.0,1771196216
Serbia,2004,male,15-24 years,55,506347,10.86,Serbia2004,,"24,861,483,281",3508,Millenials,0.0,1776265276
Serbia,2004,female,35-54 years,117,1093778,10.7,Serbia2004,,"24,861,483,281",3508,Boomers,0.0,3836973224
Serbia,2004,female,25-34 years,20,497596,4.02,Serbia2004,,"24,861,483,281",3508,Generation X,0.0,1745566768
Serbia,2004,female,15-24 years,8,484852,1.65,Serbia2004,,"24,861,483,281",3508,Millenials,0.0,1700860816
Serbia,2004,male,5-14 years,1,413105,0.24,Serbia2004,,"24,861,483,281",3508,Millenials,0.0,1449172340
Serbia,2004,female,5-14 years,0,393202,0.0,Serbia2004,,"24,861,483,281",3508,Millenials,0.0,1379352616
Serbia,2005,male,75+ years,195,180107,108.27,Serbia2005,0.741,"26,252,007,830",3719,Silent,0.0,669817933
Serbia,2005,male,55-74 years,382,773127,49.41,Serbia2005,0.741,"26,252,007,830",3719,Silent,0.0,2875259313
Serbia,2005,female,75+ years,103,286007,36.01,Serbia2005,0.741,"26,252,007,830",3719,Silent,0.0,1063660033
Serbia,2005,male,35-54 years,295,1054508,27.98,Serbia2005,0.741,"26,252,007,830",3719,Boomers,0.0,3921715252
Serbia,2005,female,55-74 years,172,907793,18.95,Serbia2005,0.741,"26,252,007,830",3719,Silent,0.0,3376082167
Serbia,2005,male,25-34 years,86,509858,16.87,Serbia2005,0.741,"26,252,007,830",3719,Generation X,0.0,1896161902
Serbia,2005,female,35-54 years,114,1078540,10.57,Serbia2005,0.741,"26,252,007,830",3719,Boomers,0.0,4011090260
Serbia,2005,male,15-24 years,45,499116,9.02,Serbia2005,0.741,"26,252,007,830",3719,Millenials,0.0,1856212404
Serbia,2005,female,25-34 years,30,501034,5.99,Serbia2005,0.741,"26,252,007,830",3719,Generation X,0.0,1863345446
Serbia,2005,female,15-24 years,12,478193,2.51,Serbia2005,0.741,"26,252,007,830",3719,Millenials,0.0,1778399767
Serbia,2005,male,5-14 years,3,405216,0.74,Serbia2005,0.741,"26,252,007,830",3719,Millenials,0.0,1506998304
Serbia,2005,female,5-14 years,0,385483,0.0,Serbia2005,0.741,"26,252,007,830",3719,Millenials,0.0,1433611277
Serbia,2006,male,75+ years,196,189274,103.55,Serbia2006,,"30,607,991,862",4353,Silent,0.0,823909722
Serbia,2006,male,55-74 years,366,774694,47.24,Serbia2006,,"30,607,991,862",4353,Silent,0.0,3372242982
Serbia,2006,female,75+ years,122,296792,41.11,Serbia2006,,"30,607,991,862",4353,Silent,0.0,1291935576
Serbia,2006,male,35-54 years,312,1040532,29.98,Serbia2006,,"30,607,991,862",4353,Boomers,0.0,4529435796
Serbia,2006,male,25-34 years,93,513643,18.11,Serbia2006,,"30,607,991,862",4353,Generation X,0.0,2235887979
Serbia,2006,female,55-74 years,158,908095,17.4,Serbia2006,,"30,607,991,862",4353,Silent,0.0,3952937535
Serbia,2006,male,15-24 years,52,491590,10.58,Serbia2006,,"30,607,991,862",4353,Millenials,0.0,2139891270
Serbia,2006,female,35-54 years,103,1064812,9.67,Serbia2006,,"30,607,991,862",4353,Boomers,0.0,4635126636
Serbia,2006,female,25-34 years,25,503695,4.96,Serbia2006,,"30,607,991,862",4353,Generation X,0.0,2192584335
Serbia,2006,female,15-24 years,14,470829,2.97,Serbia2006,,"30,607,991,862",4353,Millenials,0.0,2049518637
Serbia,2006,male,5-14 years,2,398605,0.5,Serbia2006,,"30,607,991,862",4353,Millenials,0.0,1735127565
Serbia,2006,female,5-14 years,0,379250,0.0,Serbia2006,,"30,607,991,862",4353,Millenials,0.0,1650875250
Serbia,2007,male,75+ years,180,196533,91.59,Serbia2007,,"40,289,556,656",5748,Silent,0.0,1129671684
Serbia,2007,male,55-74 years,368,779298,47.22,Serbia2007,,"40,289,556,656",5748,Silent,0.0,4479404904
Serbia,2007,female,75+ years,90,305647,29.45,Serbia2007,,"40,289,556,656",5748,Silent,0.0,1756858956
Serbia,2007,male,35-54 years,272,1026072,26.51,Serbia2007,,"40,289,556,656",5748,Boomers,0.0,5897861856
Serbia,2007,female,55-74 years,169,910892,18.55,Serbia2007,,"40,289,556,656",5748,Silent,0.0,5235807216
Serbia,2007,male,25-34 years,88,516639,17.03,Serbia2007,,"40,289,556,656",5748,Generation X,0.0,2969640972
Serbia,2007,male,15-24 years,60,483634,12.41,Serbia2007,,"40,289,556,656",5748,Millenials,0.0,2779928232
Serbia,2007,female,35-54 years,92,1051329,8.75,Serbia2007,,"40,289,556,656",5748,Boomers,0.0,6043039092
